id,ts,user_id,card_id,amount,merchant,merchant_city,merchant_state,mcc,use_chip,is_fraud
2ecb12d2-29a8-4505-85e6-f3201b5828ad,2026-07-16T19:17:27.832607+00:00,107,0,23.45,Shell,Houston,TX,5541,Swipe Transaction,0
9381e065-a30c-4ef4-9076-c937ddf010a1,2026-07-25T01:23:27.832607+00:00,20,2,17.09,Home Depot,Atlanta,GA,5200,Chip Transaction,0
40a8498c-a392-4ef7-8d6a-04e186c1fcaa,2026-06-20T05:39:27.832607+00:00,87,3,11.97,Walmart,Bentonville,AR,5411,Chip Transaction,0
905dba28-106e-45d2-ae0b-1c3c30f3e88d,2026-08-10T15:59:27.832607+00:00,213,0,63.11,Amazon,Seattle,WA,5942,Chip Transaction,0
49451d34-dd6e-47e1-98a3-9676f3d67ed0,2026-06-29T16:01:27.832607+00:00,51,3,18.38,Whole Foods,Austin,TX,5411,Chip Transaction,0
632cb2e5-b3d4-459e-81fe-c2ba1493a6c8,2026-07-12T02:41:27.832607+00:00,195,2,64.61,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
799f0ae1-24ad-4318-9019-daea0f13fdf9,2026-06-27T13:28:27.832607+00:00,141,1,41.35,McDonald's,Chicago,IL,5814,Swipe Transaction,0
0eb1bc4d-20ba-4ea7-a578-0adc9b5922ee,2026-06-26T07:06:27.832607+00:00,221,0,29.15,Uber,San Francisco,CA,4121,Online Transaction,0
3c48d6e1-757e-40cb-b701-6142c8e0f558,2026-06-19T06:14:27.832607+00:00,70,4,11.25,McDonald's,Chicago,IL,5814,Online Transaction,0
95a1b117-fb68-4ea0-b72c-7f9822c8a40e,2026-08-06T12:31:27.832607+00:00,49,4,40.24,Shell,Houston,TX,5541,Swipe Transaction,0
e853afc1-15be-4703-82bd-2f6e74c4bd18,2026-08-05T18:50:27.832607+00:00,213,1,20.9,Target,Minneapolis,MN,5411,Online Transaction,0
a70a8b19-350e-4f02-937c-563c5f454cfc,2026-08-14T00:28:27.832607+00:00,130,2,49.91,Shell,Houston,TX,5541,Swipe Transaction,0
364f2070-6033-4843-947c-1ef2265a5805,2026-07-19T20:01:27.832607+00:00,160,2,25.62,Home Depot,Atlanta,GA,5200,Chip Transaction,0
66c47698-cf5e-46f9-89df-ad5c1601276e,2026-06-28T07:18:27.832607+00:00,32,1,12.55,Home Depot,Atlanta,GA,5200,Swipe Transaction,0
ad1f9dd4-666e-4aa2-9f10-5446bedcf6fb,2026-07-12T16:50:27.832607+00:00,107,2,12.44,McDonald's,Chicago,IL,5814,Chip Transaction,0
e6c1aa25-118f-4acb-84a8-abb2f65e862c,2026-07-22T22:32:27.832607+00:00,144,0,5.98,Best Buy,Richfield,MN,5732,Swipe Transaction,0
af2db534-1cb0-4ae6-abb0-743c686017a7,2026-08-08T03:24:27.832607+00:00,92,3,30.84,Amazon,Seattle,WA,5942,Chip Transaction,0
994af03e-9fa5-48b8-8ff0-9e79dcaca1a5,2026-06-29T05:27:27.832607+00:00,240,0,67.37,Whole Foods,Austin,TX,5411,Chip Transaction,0
d97eccd4-cf09-4a11-9766-070f23705082,2026-08-05T09:15:27.832607+00:00,21,1,1.43,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
9a7f666a-eede-4ba3-8442-c0d4db90f41d,2026-08-02T09:47:27.832607+00:00,11,3,146.03,QuickCash ATM,Unknown,NV,6011,Online Transaction,1
d6c36367-25e2-4e5f-919a-d14330e90de3,2026-07-04T15:30:27.832607+00:00,167,4,74.11,Shell,Houston,TX,5541,Swipe Transaction,0
f2645d27-7d15-4cb2-a566-7806d24e74f1,2026-06-29T01:52:27.832607+00:00,121,2,73.98,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
110420b9-72fe-4b33-a164-5d12812e317d,2026-08-12T01:59:27.832607+00:00,167,2,23.96,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
44036ea9-9ec0-4407-8241-10d1ecb011cd,2026-07-31T13:16:27.832607+00:00,95,0,135.05,Costco,Issaquah,WA,5411,Online Transaction,0
34944bd6-c2d6-4ad8-bb20-3af1b2312fa2,2026-08-15T02:22:27.832607+00:00,248,1,78.9,Costco,Issaquah,WA,5411,Online Transaction,0
30402507-9231-4720-89fe-840127436c98,2026-07-21T23:30:27.832607+00:00,89,2,75.06,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
7abba096-4f47-4703-826d-731960c6bf9d,2026-08-10T21:45:27.832607+00:00,152,1,42.47,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
cd1a3df3-6bcb-4a87-a4fd-4df242e48aa2,2026-07-03T14:48:27.832607+00:00,180,1,37.43,Netflix,Los Gatos,CA,4899,Swipe Transaction,0
6a08746c-53b4-40ca-8509-1cc45fd1f5d2,2026-07-27T19:35:27.832607+00:00,148,1,43.24,Walmart,Bentonville,AR,5411,Online Transaction,0
4781c17b-ab06-484b-9e74-f5f59322ed85,2026-07-13T02:08:27.832607+00:00,167,3,58.94,McDonald's,Chicago,IL,5814,Chip Transaction,0
59aedfc8-aebc-4994-9e1e-f2cdcb5ffe43,2026-06-30T20:00:27.832607+00:00,232,3,175.77,CryptoExchange OU,Tallinn,FOREIGN,6051,Swipe Transaction,1
eb2e7607-05a5-4512-8134-e6284db8db0e,2026-06-18T14:15:27.832607+00:00,211,0,32.42,Home Depot,Atlanta,GA,5200,Chip Transaction,0
2a9e58f6-b203-486c-a6ad-3d1ad0f20abc,2026-07-08T23:43:27.832607+00:00,185,0,13.0,Best Buy,Richfield,MN,5732,Swipe Transaction,0
7bb066ee-cc09-43ee-b430-b65714f8e0b4,2026-07-16T06:55:27.832607+00:00,203,3,992.34,OnlineElectronics,Shenzhen,FOREIGN,5732,Online Transaction,1
b20ef0db-55c3-4f3d-8b1c-58e85b3cd4e3,2026-07-29T19:01:27.832607+00:00,33,0,17.76,Apple Store,Cupertino,CA,5732,Online Transaction,0
f21b11db-5816-44d4-8233-f10f286b8495,2026-07-26T03:56:27.832607+00:00,142,2,13.99,Amazon,Seattle,WA,5942,Online Transaction,0
e6181dda-854a-49a2-9431-35cd50ca456a,2026-07-15T02:55:27.832607+00:00,26,1,10.73,Target,Minneapolis,MN,5411,Chip Transaction,0
49dd7f38-2303-469b-acbd-c7af823051ed,2026-07-30T14:26:27.832607+00:00,149,3,18.44,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
88efc1ca-332e-46f2-8426-5648d9caff24,2026-07-28T20:24:27.832607+00:00,173,1,33.02,Uber,San Francisco,CA,4121,Chip Transaction,0
32dd9467-e02e-410d-b0f6-8784828944f3,2026-07-08T18:14:27.832607+00:00,86,0,13.94,CVS Pharmacy,Woonsocket,RI,5912,Online Transaction,0
863903b2-06a0-4690-9543-88b992d8b96a,2026-07-24T21:04:27.832607+00:00,61,2,22.96,Starbucks,Seattle,WA,5814,Chip Transaction,0
935d4c8b-de82-41e6-9410-32d540c0a9fa,2026-08-04T13:45:27.832607+00:00,223,0,23.55,Delta Airlines,Atlanta,GA,4511,Online Transaction,0
6cebc087-a117-41fa-b9a0-d6b44c4825ff,2026-07-29T17:03:27.832607+00:00,29,1,34.87,Costco,Issaquah,WA,5411,Online Transaction,0
eab90a54-e200-4dd6-a282-365b9b641103,2026-06-30T20:02:27.832607+00:00,59,2,100.43,Walmart,Bentonville,AR,5411,Swipe Transaction,0
15a3ce5e-6bbc-48a2-a4b2-94417153907a,2026-07-19T20:03:27.832607+00:00,245,0,75.19,Delta Airlines,Atlanta,GA,4511,Online Transaction,0
dc748fde-3f82-4d2f-b340-4111d1ca8b36,2026-08-10T08:55:27.832607+00:00,210,1,15.04,Apple Store,Cupertino,CA,5732,Chip Transaction,0
1b764f21-fe7a-4377-b9da-ed69c5ab14ee,2026-08-10T09:31:27.832607+00:00,27,0,47.63,Best Buy,Richfield,MN,5732,Online Transaction,0
fbb30a4d-4bda-4ba1-a64e-7cd98df697ba,2026-06-29T02:21:27.832607+00:00,149,2,15.64,Target,Minneapolis,MN,5411,Swipe Transaction,0
4ed83419-6466-4a64-93d7-0306bf486e0f,2026-08-14T09:36:27.832607+00:00,96,0,268.64,AnonymousGiftCards,Panama City,FOREIGN,5947,Online Transaction,1
a05f06d3-6fc5-4b3f-b0d8-50adf2e0fc58,2026-08-13T09:23:27.832607+00:00,115,0,10.21,Target,Minneapolis,MN,5411,Chip Transaction,0
6ca58076-a8d2-4873-a148-ba95020fd20b,2026-08-04T12:52:27.832607+00:00,50,1,22.6,Netflix,Los Gatos,CA,4899,Swipe Transaction,0
b2f01c2f-1cb2-48f8-85c7-50b9d7dda61d,2026-08-10T22:51:27.832607+00:00,54,1,56.07,Best Buy,Richfield,MN,5732,Online Transaction,0
660722b8-b313-49c3-9450-74e373dccd1b,2026-08-14T22:09:27.832607+00:00,53,2,13.77,McDonald's,Chicago,IL,5814,Chip Transaction,0
5e210510-95d4-488f-a4a3-3ce6235e7c8f,2026-07-19T23:55:27.832607+00:00,6,2,21.19,Amazon,Seattle,WA,5942,Chip Transaction,0
a3221fff-89f0-4bb6-bdd1-9ca3f3334a6c,2026-07-11T20:03:27.832607+00:00,87,2,896.57,CryptoExchange OU,Tallinn,FOREIGN,6051,Swipe Transaction,1
e6a1019e-79d5-40da-ae3b-1868890d4a89,2026-07-17T09:37:27.832607+00:00,195,1,27.85,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
8ac60cf7-ecdb-42ad-9c24-a4c4f41301c8,2026-08-05T03:45:27.832607+00:00,178,3,84.08,Best Buy,Richfield,MN,5732,Online Transaction,0
5d0b9490-54c1-4dd8-a378-b0269cd9f644,2026-08-04T22:08:27.832607+00:00,205,4,10.36,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
6eeff821-f83b-4c79-89bd-ea59303fc171,2026-06-26T21:21:27.832607+00:00,117,3,24.26,Home Depot,Atlanta,GA,5200,Online Transaction,0
993d1430-6966-4d31-bc53-a8b5563014a1,2026-07-09T05:58:27.832607+00:00,33,1,10.6,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
ccd64c84-933f-4922-8970-2b0cae20393d,2026-06-22T14:18:27.832607+00:00,72,4,20.4,Home Depot,Atlanta,GA,5200,Chip Transaction,0
0bcce834-4db5-4631-99f4-3445a6281132,2026-07-04T10:07:27.832607+00:00,190,4,14.61,Shell,Houston,TX,5541,Chip Transaction,0
5969079a-eb77-4e51-97c7-01b81e5442fe,2026-07-10T11:45:27.832607+00:00,213,1,102.7,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
942f4daf-14cd-443e-a71a-3ab23b2ca4dc,2026-07-22T06:17:27.832607+00:00,64,0,19.72,Home Depot,Atlanta,GA,5200,Swipe Transaction,0
d1d08b3a-7320-453f-83b8-28134227c382,2026-07-16T03:18:27.832607+00:00,146,0,16.15,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
9dad5642-2270-49ce-8c17-7b6eee898614,2026-06-28T16:58:27.832607+00:00,231,2,59.89,Starbucks,Seattle,WA,5814,Chip Transaction,0
1d717afa-97c8-4001-b154-0e8587e597c8,2026-07-19T23:25:27.832607+00:00,145,2,14.89,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
145a8992-9b8a-4cff-af54-7e6120f81a73,2026-07-24T21:24:27.832607+00:00,117,0,13.3,Netflix,Los Gatos,CA,4899,Chip Transaction,0
70036452-66bb-42b3-973d-77b63dad5f44,2026-08-04T00:44:27.832607+00:00,51,3,21.45,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
21992010-baf8-4277-aff9-2942e33d35dc,2026-06-26T22:10:27.832607+00:00,194,1,13.2,Target,Minneapolis,MN,5411,Swipe Transaction,0
c9373f41-3349-4957-8d62-c91fca41156c,2026-07-18T16:58:27.832607+00:00,179,4,66.48,Whole Foods,Austin,TX,5411,Chip Transaction,0
a02a7d9b-d0e8-4ac6-b77e-020c442b583a,2026-06-29T22:54:27.832607+00:00,230,1,73.69,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
230b5eca-843b-484b-8394-3b049a45d2d5,2026-08-07T03:55:27.832607+00:00,171,0,48.49,Amazon,Seattle,WA,5942,Chip Transaction,0
66fb5ec3-40ed-4000-94ac-6c4e932e3ee4,2026-07-22T13:32:27.832607+00:00,32,1,130.92,AnonymousGiftCards,Panama City,FOREIGN,5947,Chip Transaction,1
763b3f62-27bc-42b4-8f8f-f685102b9e1f,2026-07-20T22:37:27.832607+00:00,4,2,18.86,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
ed7f1e05-b4eb-4815-9f40-ba7839d7ef34,2026-08-08T04:07:27.832607+00:00,108,2,28.1,Amazon,Seattle,WA,5942,Chip Transaction,0
246dffc4-f436-456e-bffa-79facf629a84,2026-07-22T21:52:27.832607+00:00,247,3,10.85,Netflix,Los Gatos,CA,4899,Online Transaction,0
6566ce17-86d3-4dad-9ed4-50bb28f5126e,2026-08-11T09:38:27.832607+00:00,5,0,28.27,Best Buy,Richfield,MN,5732,Chip Transaction,0
886684d8-0182-4e10-9edc-33e87504c942,2026-07-02T02:21:27.832607+00:00,169,2,7.39,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
5ceb47b5-ecb0-430d-88fa-b1b58de21e98,2026-07-27T09:32:27.832607+00:00,169,3,22.99,Amazon,Seattle,WA,5942,Online Transaction,0
ade54e96-d006-43da-99d5-1e0bf971cd52,2026-06-29T13:07:27.832607+00:00,208,0,132.78,Best Buy,Richfield,MN,5732,Chip Transaction,0
4b1ffea1-670c-4033-9391-6067a4a0c31e,2026-07-28T08:08:27.832607+00:00,160,4,25.1,Amazon,Seattle,WA,5942,Chip Transaction,0
5bafc537-04ec-412e-ac5e-fe1ec2ae2174,2026-07-02T06:26:27.832607+00:00,73,3,9.72,Best Buy,Richfield,MN,5732,Swipe Transaction,0
d0b65fa0-432d-4c4b-955c-1ceffd78962c,2026-08-14T18:22:27.832607+00:00,197,2,32.97,Home Depot,Atlanta,GA,5200,Chip Transaction,0
865a577a-22d4-4846-950d-d9607295801a,2026-07-25T11:49:27.832607+00:00,202,0,119.73,Walmart,Bentonville,AR,5411,Chip Transaction,0
34048db8-808d-406f-b4ce-9588857736ff,2026-08-01T16:25:27.832607+00:00,195,3,9.9,Best Buy,Richfield,MN,5732,Chip Transaction,0
69c6ed3d-b1be-4b02-8fc3-c691b227e9a2,2026-07-23T03:34:27.832607+00:00,209,2,59.74,Costco,Issaquah,WA,5411,Chip Transaction,0
208dda6f-90fa-44aa-844f-e33d6f598d33,2026-07-28T16:26:27.832607+00:00,32,0,4.06,Uber,San Francisco,CA,4121,Chip Transaction,0
74ddf752-144e-486e-9481-6d0d0f548ef9,2026-07-17T03:56:27.832607+00:00,7,1,4.76,McDonald's,Chicago,IL,5814,Online Transaction,0
8c20a8fc-be0c-4ff6-8601-62a6e2daf90d,2026-08-14T06:30:27.832607+00:00,93,1,32.79,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
e0db8e2a-5381-476b-a466-66331d910507,2026-07-31T17:31:27.832607+00:00,201,3,17.25,McDonald's,Chicago,IL,5814,Online Transaction,0
cf11ad58-181c-4240-aa99-d3acb520b7a5,2026-06-18T06:30:27.832607+00:00,68,1,44.89,Starbucks,Seattle,WA,5814,Chip Transaction,0
f127e546-f673-4078-a7ab-c774ad430c18,2026-07-19T00:56:27.832607+00:00,81,4,9.17,Walmart,Bentonville,AR,5411,Online Transaction,0
fb5e5e01-9379-4301-a5ac-54e55184c6f6,2026-06-25T20:04:27.832607+00:00,22,4,16.22,Shell,Houston,TX,5541,Swipe Transaction,0
1b90ceac-1382-452e-94bd-88bf22b0394d,2026-07-22T17:57:27.832607+00:00,225,2,14.73,Uber,San Francisco,CA,4121,Swipe Transaction,0
89310df9-3a39-4951-9f27-074acbfc4baa,2026-06-29T01:45:27.832607+00:00,16,4,28.94,Netflix,Los Gatos,CA,4899,Swipe Transaction,0
dbb779e1-28a0-4c97-92ec-30a4ddf82107,2026-08-07T02:35:27.832607+00:00,9,1,56.86,Best Buy,Richfield,MN,5732,Chip Transaction,0
f21fc9db-3535-48eb-9d3b-40bf631b44eb,2026-07-30T08:49:27.832607+00:00,131,0,30.25,Uber,San Francisco,CA,4121,Online Transaction,0
724c8ce0-c3c8-4a54-b7f2-4d4470404f7c,2026-07-29T00:35:27.832607+00:00,131,4,66.86,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
405fe09e-f33f-4225-9ee9-0bd6483b6145,2026-08-14T01:03:27.832607+00:00,184,4,48.94,Whole Foods,Austin,TX,5411,Online Transaction,0
4f800ed6-b208-45d1-9fd6-d3b5da50e28b,2026-08-08T18:51:27.832607+00:00,211,2,51.65,Whole Foods,Austin,TX,5411,Swipe Transaction,0
0ad6460f-3e31-4755-a49c-5625d6486b5d,2026-08-04T19:52:27.832607+00:00,65,2,44.58,Shell,Houston,TX,5541,Chip Transaction,0
d702e018-045c-4d84-85ec-40642c139cbd,2026-07-22T21:45:27.832607+00:00,73,0,44.8,Shell,Houston,TX,5541,Chip Transaction,0
d46be3be-ee80-4a90-83dd-61eee27949e2,2026-08-12T08:32:27.832607+00:00,100,2,56.57,Netflix,Los Gatos,CA,4899,Online Transaction,0
8d19f070-dad7-4714-a612-28e33dd5958c,2026-06-28T01:40:27.832607+00:00,54,3,37.21,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
2de5b547-4b67-46b7-aacc-17bd32ac7de0,2026-07-05T16:31:27.832607+00:00,206,3,12.71,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
be50d1e0-822f-44ac-811d-8683fe1d18a3,2026-08-14T21:57:27.832607+00:00,65,2,12.02,Target,Minneapolis,MN,5411,Online Transaction,0
9e640406-ea75-4582-b48e-72f0d8a225c0,2026-07-29T18:22:27.832607+00:00,158,1,8.07,Amazon,Seattle,WA,5942,Swipe Transaction,0
5560398d-435d-4885-8de5-368708637271,2026-08-03T22:24:27.832607+00:00,172,0,28.88,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
7b946109-5050-4407-be4a-9f4c1b7a65f6,2026-07-04T09:18:27.832607+00:00,96,0,87.13,Walmart,Bentonville,AR,5411,Chip Transaction,0
7a8c4c49-ee6c-4ac8-8d8c-519f6478698a,2026-06-18T17:13:27.832607+00:00,64,4,60.7,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
19dbef1f-31b5-40aa-b468-f00cd20b51f5,2026-07-01T12:17:27.832607+00:00,237,1,21.22,Shell,Houston,TX,5541,Chip Transaction,0
57f53720-1e0d-435e-a03e-78b1afd92744,2026-07-08T21:32:27.832607+00:00,186,2,24.27,Costco,Issaquah,WA,5411,Swipe Transaction,0
f84cee89-e6c8-4c42-a2d1-661bb7619227,2026-07-17T04:53:27.832607+00:00,160,2,46.59,Shell,Houston,TX,5541,Chip Transaction,0
90479f0f-da0f-4256-a7a5-344a4c9b5a00,2026-07-06T06:06:27.832607+00:00,28,3,8.37,Whole Foods,Austin,TX,5411,Chip Transaction,0
e7068d14-5095-433e-adba-2037684978f9,2026-07-21T14:14:27.832607+00:00,136,1,32.66,Costco,Issaquah,WA,5411,Swipe Transaction,0
94af0b88-3b44-4c02-85ba-6545a250a0bd,2026-08-04T17:13:27.832607+00:00,221,1,6.65,Whole Foods,Austin,TX,5411,Chip Transaction,0
379c0eb8-287b-47a7-9c5d-b747a4b371ac,2026-07-04T11:46:27.832607+00:00,197,2,11.41,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
d10fdff6-fe1f-4b88-8ee6-16232ec0e7eb,2026-08-13T02:50:27.832607+00:00,42,4,14.77,Whole Foods,Austin,TX,5411,Chip Transaction,0
d0cdd19d-5034-46cd-97ff-e89e745f00bf,2026-07-13T09:54:27.832607+00:00,155,1,126.33,Walmart,Bentonville,AR,5411,Chip Transaction,0
dfea8884-7f83-4b07-b0e0-9864391e031d,2026-08-13T08:27:27.832607+00:00,44,4,10.14,McDonald's,Chicago,IL,5814,Swipe Transaction,0
cd22df7a-c1bc-4891-aaf5-2238a1f73748,2026-08-04T12:37:27.832607+00:00,47,1,82.4,Whole Foods,Austin,TX,5411,Swipe Transaction,0
9e427c36-afa6-43fc-a743-a2cd6a57555d,2026-06-20T21:56:27.832607+00:00,50,1,7.71,Delta Airlines,Atlanta,GA,4511,Online Transaction,0
6f41fb4f-6e88-4832-a7a3-3fa4f40adfce,2026-07-07T16:57:27.832607+00:00,21,2,50.58,Starbucks,Seattle,WA,5814,Swipe Transaction,0
7e0379d8-0f38-410d-9907-bee68244c3fa,2026-08-05T21:41:27.832607+00:00,18,2,17.03,Target,Minneapolis,MN,5411,Swipe Transaction,0
3ca02c94-52cb-480f-9e69-61acf9d618ac,2026-07-30T04:00:27.832607+00:00,202,3,53.34,McDonald's,Chicago,IL,5814,Swipe Transaction,0
9bc34727-23d5-4fe0-9066-32e1ca0c9eff,2026-07-16T13:17:27.832607+00:00,47,0,23.55,Apple Store,Cupertino,CA,5732,Chip Transaction,0
659f770c-0a60-4afd-ba77-8e4b03ebddfd,2026-06-26T19:08:27.832607+00:00,208,4,7.19,Starbucks,Seattle,WA,5814,Chip Transaction,0
6986e163-0980-4d1b-824a-b9acd784d75c,2026-07-14T21:46:27.832607+00:00,213,1,13.67,Best Buy,Richfield,MN,5732,Chip Transaction,0
7938384c-a5e3-439a-8d48-2ed26b8f899e,2026-08-07T04:48:27.832607+00:00,241,0,23.45,Best Buy,Richfield,MN,5732,Online Transaction,0
d0c88afa-be9d-42ff-a8f7-28f0041bd97c,2026-07-19T11:01:27.832607+00:00,96,4,41.31,Amazon,Seattle,WA,5942,Online Transaction,0
cc4d7310-c464-4ef5-82bc-9fdce210cf2a,2026-06-19T15:27:27.832607+00:00,121,1,26.3,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
ea40c9f6-d1f6-4be3-91e6-8f943fe754c3,2026-08-01T01:37:27.832607+00:00,250,2,1981.05,OnlineElectronics,Shenzhen,FOREIGN,5732,Online Transaction,1
431cd512-4b5e-4a87-b4ac-76a7733846fd,2026-07-16T04:45:27.832607+00:00,54,0,39.51,Best Buy,Richfield,MN,5732,Chip Transaction,0
31e96470-4af6-4e9d-980c-b986b3780dce,2026-07-17T22:57:27.832607+00:00,243,2,77.35,Whole Foods,Austin,TX,5411,Swipe Transaction,0
8f4628e6-6554-4c03-86b6-8659e0c40df6,2026-08-06T07:58:27.832607+00:00,112,0,101.43,Apple Store,Cupertino,CA,5732,Chip Transaction,0
4f632b2e-eb71-42f2-97a9-cb19ba7570a6,2026-06-22T17:30:27.832607+00:00,188,2,23.22,Walmart,Bentonville,AR,5411,Online Transaction,0
3e2ccac1-6a5c-41c0-92ee-2d934dcdddb8,2026-08-05T17:10:27.832607+00:00,109,3,6.55,Whole Foods,Austin,TX,5411,Swipe Transaction,0
0f5c6485-097e-48eb-90af-ad3edfee0cbc,2026-06-18T16:02:27.832607+00:00,87,0,46.67,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
5451b025-8b9c-4e3d-b0a7-d8a7662d7eeb,2026-06-24T07:18:27.832607+00:00,213,3,9.62,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
143fbd99-c674-487d-8b9d-cc50b755fe38,2026-07-31T18:44:27.832607+00:00,115,1,20.27,Netflix,Los Gatos,CA,4899,Chip Transaction,0
e971ea19-7353-4e3d-9b81-7cd29863e01c,2026-07-02T03:10:27.832607+00:00,204,1,8.54,Uber,San Francisco,CA,4121,Chip Transaction,0
04582de3-ef5e-464b-aadc-bc16aacac8ac,2026-06-18T12:22:27.832607+00:00,38,0,60.51,CVS Pharmacy,Woonsocket,RI,5912,Online Transaction,0
fb89b091-5a65-4ebf-a33b-4c2379260c61,2026-07-03T11:18:27.832607+00:00,74,0,30.04,Shell,Houston,TX,5541,Swipe Transaction,0
b5b91fdf-3989-4f4a-b3f7-8f0e4654fad5,2026-07-09T01:06:27.832607+00:00,143,4,19.03,Whole Foods,Austin,TX,5411,Chip Transaction,0
c54ae570-9c91-47bc-b349-189b768fca39,2026-07-09T14:49:27.832607+00:00,246,0,26.89,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
d6e88bb1-7b3c-4012-bd5d-5a2b261a9ab8,2026-08-11T19:53:27.832607+00:00,110,2,85.19,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
132b4edc-a47d-4b47-81e0-497aedfab38d,2026-08-08T10:57:27.832607+00:00,229,2,9.32,Best Buy,Richfield,MN,5732,Chip Transaction,0
290b189e-85e4-46c1-9305-34cedc27f7cd,2026-07-28T01:56:27.832607+00:00,190,2,63.78,Amazon,Seattle,WA,5942,Chip Transaction,0
8a2e39f9-6d16-4f63-86e6-824586100cc9,2026-07-15T08:39:27.832607+00:00,64,3,25.51,Best Buy,Richfield,MN,5732,Online Transaction,0
ed333827-d962-4a80-a813-0328389cf0a4,2026-06-28T01:08:27.832607+00:00,206,4,925.6,OnlineElectronics,Shenzhen,FOREIGN,5732,Online Transaction,1
4e6a4602-a871-46db-866e-0dd5a9f0e52a,2026-07-07T02:33:27.832607+00:00,229,3,39.79,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
c49e8935-2817-43e8-8906-5be385c09e24,2026-07-30T23:55:27.832607+00:00,221,4,27.75,Target,Minneapolis,MN,5411,Swipe Transaction,0
4758f1ca-5b2e-4912-be22-3b275d93a5be,2026-07-16T00:55:27.832607+00:00,88,3,19.33,Walmart,Bentonville,AR,5411,Chip Transaction,0
d3421553-b62b-4153-bbdf-c6b72d03906b,2026-07-13T03:36:27.832607+00:00,224,2,894.02,AnonymousGiftCards,Panama City,FOREIGN,5947,Chip Transaction,1
bac25662-8e23-4dac-acf3-9d407f74181e,2026-07-03T02:19:27.832607+00:00,53,0,17.06,Starbucks,Seattle,WA,5814,Swipe Transaction,0
e9ef1df5-75e4-46ef-9526-ed0d637c30d3,2026-07-29T09:29:27.832607+00:00,49,1,8.33,Shell,Houston,TX,5541,Chip Transaction,0
c8b0bd18-0211-444d-99e6-5b125e06ca7e,2026-06-24T05:59:27.832607+00:00,174,4,53.15,Netflix,Los Gatos,CA,4899,Swipe Transaction,0
333c369a-1d71-4687-96a1-2ef1a60e6b9e,2026-07-07T09:39:27.832607+00:00,206,0,1.79,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
75422b57-251d-4a0f-a464-10c881e3c6b1,2026-07-09T00:08:27.832607+00:00,202,1,13.95,Apple Store,Cupertino,CA,5732,Online Transaction,0
05a78864-2460-405b-9587-7af7ced8a776,2026-07-25T06:26:27.832607+00:00,125,2,36.28,Amazon,Seattle,WA,5942,Online Transaction,0
a6ebc8d5-9bde-4b4a-b706-8dea431235f3,2026-07-21T23:23:27.832607+00:00,217,3,18.48,Home Depot,Atlanta,GA,5200,Swipe Transaction,0
a8aaaba9-2bb2-42c5-9dc7-f6ef108a1c68,2026-07-26T02:27:27.832607+00:00,92,3,22.67,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
d8b4d1ad-762b-448c-8455-d7eba6d6b7e9,2026-07-03T05:11:27.832607+00:00,195,4,21.96,Costco,Issaquah,WA,5411,Chip Transaction,0
01ef4f84-4488-457b-bf1d-e47521b21231,2026-07-02T08:03:27.832607+00:00,161,0,8.76,Shell,Houston,TX,5541,Online Transaction,0
9b72b171-e068-4529-9cc9-5dd5d052e207,2026-07-24T23:31:27.832607+00:00,54,2,33.87,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
23c711c5-2d5b-451c-a119-06428b116b3e,2026-06-25T17:42:27.832607+00:00,223,4,12.7,McDonald's,Chicago,IL,5814,Chip Transaction,0
